previous,duration,pdays,day,campaign,balance,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
0,1756,0,11,1,1242,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,yes
0,71,1,13,3,-1067,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,1,27,25,1,16366,blue-collar,married,tertiary,no,no,no,telephone,jan,success,1,unpref
0,227,0,14,6,1113,management,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,42,352,8,2,-1972,student,married,secondary,no,no,yes,cellular,apr,failure,1,unpref
0,368,0,30,12,5826,unknown,single,secondary,no,yes,no,unknown,jun,unknown,unpriv,unpref
0,322,3,18,1,3079,management,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,28,0,20,5,-971,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,480,0,17,5,459,self-employed,married,secondary,no,yes,no,cellular,dec,unknown,1,unpref
0,76,0,20,11,3788,admin.,married,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,139,0,7,1,4241,services,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,110,0,15,1,409,admin.,single,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,187,0,28,1,7426,services,married,secondary,no,no,no,unknown,may,unknown,1,unpref
0,94,0,17,1,-886,admin.,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,142,0,20,2,763,blue-collar,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,63,0,6,2,9887,admin.,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,165,0,9,1,838,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,174,0,27,1,-5441,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,yes
0,328,0,15,1,730,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,227,0,10,1,-728,admin.,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,107,0,21,3,432,blue-collar,single,secondary,no,no,yes,unknown,may,unknown,1,unpref
0,208,0,18,6,4645,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,31,0,8,2,-2,management,divorced,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,426,0,14,1,-708,retired,married,secondary,no,no,no,cellular,jul,unknown,1,yes
0,130,0,23,10,1667,blue-collar,married,primary,no,no,no,cellular,aug,unknown,1,unpref
0,270,0,15,1,1126,blue-collar,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
1,125,228,1,1,1973,management,single,tertiary,no,no,no,cellular,aug,success,1,unpref
0,155,0,25,5,3110,technician,married,secondary,no,yes,yes,cellular,aug,unknown,1,unpref
0,131,0,19,1,0,services,married,secondary,no,no,no,cellular,aug,unknown,unpriv,unpref
0,348,0,10,2,-1338,technician,married,secondary,no,no,no,cellular,aug,unknown,1,unpref
2,241,244,14,1,1787,technician,divorced,secondary,no,yes,no,cellular,apr,failure,1,unpref
0,297,0,13,3,-1180,admin.,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,399,0,18,9,144,blue-collar,married,primary,no,yes,no,telephone,jul,unknown,1,unpref
0,572,0,5,1,1230,admin.,single,secondary,no,no,no,unknown,may,unknown,1,unpref
0,85,0,23,2,-745,services,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,252,0,23,2,1959,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,120,0,10,1,2905,blue-collar,married,primary,no,no,no,unknown,may,unknown,1,unpref
0,394,0,25,3,866,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,110,0,4,2,259,technician,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,110,0,27,3,525,management,married,tertiary,no,no,no,cellular,jul,unknown,1,unpref
0,36,0,23,3,-1974,management,divorced,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,991,260,7,9,2202,services,married,secondary,no,no,no,cellular,oct,other,1,yes
3,60,218,18,1,7897,management,single,tertiary,no,yes,no,cellular,oct,success,1,yes
0,21,0,10,4,1916,services,married,secondary,no,no,no,unknown,apr,unknown,1,unpref
0,413,0,28,1,153,management,married,unknown,no,yes,no,unknown,may,unknown,1,unpref
0,206,0,30,1,1795,housemaid,single,secondary,no,no,no,telephone,jul,unknown,1,unpref
0,167,0,12,6,703,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,6,0,22,24,1000,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,126,0,18,7,-646,management,divorced,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,445,26,25,7,1730,services,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,77,0,5,15,2784,entrepreneur,married,secondary,no,yes,no,cellular,jun,unknown,1,unpref
0,32,0,23,1,5830,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,93,0,20,1,-1242,self-employed,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,418,124,7,2,1484,services,married,secondary,no,yes,no,cellular,feb,failure,1,unpref
2,82,199,13,1,2015,management,married,tertiary,no,no,yes,cellular,may,failure,1,unpref
0,15,0,11,1,-589,blue-collar,married,secondary,no,no,no,cellular,may,unknown,1,yes
5,223,285,10,1,-1835,admin.,married,secondary,no,yes,no,cellular,feb,other,1,unpref
0,54,0,18,1,-304,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,1,unpref
0,58,0,11,13,54,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,88,0,6,2,91,admin.,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,491,0,25,19,464,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,327,0,13,1,3591,admin.,single,tertiary,no,no,no,cellular,jun,unknown,1,yes
0,374,3,22,3,3323,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,252,0,18,2,3184,technician,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
0,77,0,30,11,3577,technician,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,80,0,10,3,966,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
6,101,84,4,1,2533,housemaid,married,secondary,no,no,no,cellular,nov,failure,1,unpref
0,333,0,19,1,-77,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,1,unpref
0,219,0,2,1,1477,management,married,primary,no,yes,no,cellular,may,unknown,1,unpref
6,265,102,19,1,3077,management,single,tertiary,no,no,no,cellular,jul,failure,unpriv,yes
0,535,338,9,2,763,technician,married,secondary,no,yes,no,cellular,may,other,1,unpref
0,275,0,19,1,-326,services,married,tertiary,no,no,yes,cellular,may,unknown,1,unpref
2,124,186,4,1,4058,blue-collar,single,primary,no,no,no,telephone,jun,failure,1,unpref
2,89,301,16,2,154,management,single,tertiary,no,yes,no,cellular,may,failure,1,unpref
2,43,179,18,1,912,admin.,married,tertiary,no,yes,yes,cellular,nov,failure,1,unpref
0,1024,13,30,3,3879,self-employed,single,tertiary,no,no,no,telephone,oct,unknown,1,yes
0,431,1,11,3,-947,management,single,tertiary,no,yes,no,cellular,may,unknown,unpriv,unpref
0,16,0,21,1,-2343,technician,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,589,0,11,3,936,technician,married,secondary,no,yes,no,cellular,may,unknown,1,yes
0,304,0,18,3,-271,blue-collar,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,623,0,11,1,2068,services,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,249,152,20,1,5245,unemployed,married,tertiary,no,yes,no,telephone,nov,failure,1,unpref
0,188,0,13,1,-987,admin.,married,secondary,no,no,no,cellular,apr,unknown,1,unpref
0,321,34,17,1,1065,management,married,tertiary,no,yes,no,cellular,nov,unknown,1,unpref
0,467,0,29,1,688,unemployed,married,secondary,no,no,no,cellular,jan,unknown,1,unpref
2,470,116,18,1,6929,technician,single,unknown,no,yes,yes,telephone,nov,failure,1,unpref
0,46,8,15,1,-1271,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,75,0,28,1,-493,admin.,married,tertiary,no,no,no,cellular,jan,unknown,1,unpref
0,330,4,6,1,-1227,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
2,235,325,15,3,4032,blue-collar,divorced,primary,no,yes,no,cellular,may,failure,1,unpref
0,381,0,25,4,3606,blue-collar,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,295,0,23,1,1092,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,366,0,26,1,-3717,management,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,345,0,19,1,-1312,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
8,158,231,5,1,2724,retired,single,secondary,no,no,no,cellular,oct,other,1,unpref
0,46,0,15,2,-4550,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,293,0,11,1,132,management,single,tertiary,no,yes,yes,cellular,may,unknown,1,unpref
0,249,0,10,1,96,management,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
3,479,186,15,1,2376,retired,married,unknown,no,no,yes,telephone,jul,other,unpriv,yes
0,103,4,26,2,3214,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,161,0,27,1,-899,management,married,secondary,no,no,yes,cellular,jul,unknown,1,yes
0,27,2,13,1,-1056,technician,married,tertiary,no,no,yes,telephone,jul,unknown,1,unpref
0,154,0,13,4,702,blue-collar,married,secondary,no,no,yes,cellular,aug,unknown,1,unpref
0,192,0,9,2,407,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,727,0,4,2,-408,technician,married,tertiary,no,yes,no,cellular,aug,unknown,1,unpref
0,492,0,7,1,3530,services,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,440,0,29,18,-2485,services,single,secondary,no,no,no,cellular,jul,unknown,unpriv,unpref
0,600,330,2,1,7837,retired,single,secondary,no,no,no,cellular,may,failure,1,yes
0,37,0,9,2,-818,blue-collar,single,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,291,0,9,5,1182,technician,divorced,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,309,0,17,1,625,admin.,single,secondary,no,no,no,cellular,feb,unknown,1,unpref
0,2,0,22,6,2730,blue-collar,divorced,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,38,0,3,1,5134,admin.,married,secondary,no,no,no,cellular,jun,unknown,1,unpref
0,420,3,27,4,-3769,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,56,0,7,1,3993,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
0,149,0,12,2,-3724,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,yes
0,378,0,5,1,203,management,single,tertiary,no,yes,no,cellular,may,unknown,1,yes
0,202,0,25,1,889,admin.,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,0,0,22,3,7351,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
2,56,226,20,6,1226,technician,married,secondary,no,yes,no,cellular,nov,failure,1,unpref
0,288,0,5,1,-1890,technician,single,tertiary,no,no,no,cellular,jun,unknown,1,unpref
0,39,0,22,1,1803,management,married,secondary,no,yes,no,telephone,may,unknown,1,unpref
0,443,0,9,21,-4813,services,married,primary,yes,no,no,unknown,mar,unknown,1,unpref
0,112,3,17,4,-2100,technician,married,secondary,no,yes,yes,telephone,jul,unknown,1,unpref
0,404,0,18,1,-440,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
1,52,264,30,19,-43,technician,single,secondary,no,yes,no,telephone,jan,other,1,yes
0,17,0,26,2,-4623,admin.,married,secondary,yes,no,no,unknown,may,unknown,1,unpref
0,211,0,10,1,3631,admin.,married,secondary,no,no,no,unknown,jun,unknown,unpriv,unpref
0,97,0,11,1,503,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,0,113,29,1,-3749,unemployed,married,secondary,no,no,no,cellular,jan,success,1,unpref
0,2,264,6,1,5993,management,divorced,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,301,208,9,1,10669,unemployed,single,tertiary,no,yes,no,cellular,feb,failure,1,unpref
2,152,114,19,2,-1551,blue-collar,divorced,primary,no,yes,yes,cellular,nov,failure,1,unpref
1,351,229,13,1,-2510,blue-collar,married,secondary,no,yes,no,cellular,jul,failure,1,unpref
0,79,0,19,4,2306,management,married,tertiary,no,no,no,cellular,aug,unknown,1,unpref
1,95,149,17,1,4861,management,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,427,0,22,1,632,technician,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,199,3,20,9,-1698,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,248,0,27,4,70,admin.,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,186,0,26,3,1062,blue-collar,single,primary,no,no,no,cellular,jul,unknown,1,unpref
0,534,0,23,1,153,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
0,36,0,25,3,4602,technician,married,tertiary,no,yes,no,unknown,nov,unknown,1,unpref
0,227,0,15,1,-905,entrepreneur,married,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,578,0,25,4,8971,management,married,unknown,no,no,no,cellular,aug,unknown,1,unpref
1,56,290,18,2,2313,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,694,0,12,1,-1286,entrepreneur,married,tertiary,no,yes,yes,unknown,may,unknown,1,unpref
0,112,0,18,4,1059,management,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,87,0,28,2,7737,blue-collar,married,unknown,no,no,no,unknown,may,unknown,1,unpref
0,5,0,3,1,-371,services,single,primary,no,yes,no,unknown,may,unknown,1,unpref
0,139,0,27,1,-465,management,married,tertiary,no,yes,yes,cellular,jul,unknown,1,unpref
0,270,0,1,1,765,technician,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,556,0,26,1,2083,entrepreneur,single,secondary,no,no,yes,cellular,may,unknown,unpriv,yes
0,369,0,13,6,-1104,technician,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,61,0,24,1,506,technician,single,secondary,no,yes,yes,cellular,nov,unknown,1,unpref
0,186,0,14,1,429,admin.,married,primary,no,no,no,cellular,may,unknown,1,unpref
0,78,0,4,2,2934,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,214,0,15,1,-751,blue-collar,married,secondary,no,no,yes,unknown,jun,unknown,1,unpref
0,480,0,7,3,460,blue-collar,married,primary,no,yes,no,unknown,may,unknown,1,unpref
0,158,0,2,1,1503,admin.,married,tertiary,no,yes,no,unknown,jul,unknown,1,unpref
0,84,0,17,1,5199,technician,married,secondary,no,yes,no,cellular,nov,unknown,1,unpref
5,109,337,13,2,1235,management,single,secondary,no,yes,no,cellular,may,failure,1,unpref
0,46,0,4,1,3351,blue-collar,divorced,primary,no,yes,no,unknown,jun,unknown,1,unpref
0,15,0,3,1,-795,management,married,tertiary,no,yes,no,cellular,may,unknown,1,unpref
0,361,1,4,1,-870,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,392,0,20,1,2411,management,married,tertiary,no,no,yes,cellular,nov,unknown,1,unpref
0,350,2,17,3,2720,management,married,tertiary,no,no,no,cellular,aug,unknown,1,yes
0,1608,0,11,3,6130,unemployed,divorced,secondary,no,no,no,cellular,aug,unknown,1,unpref
0,802,0,5,1,3202,services,married,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,242,0,7,1,3670,entrepreneur,single,primary,no,no,no,unknown,jun,unknown,1,unpref
0,113,0,22,7,2721,technician,divorced,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,79,0,24,2,1581,technician,single,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,171,0,30,6,132,management,married,tertiary,yes,no,no,cellular,aug,unknown,1,unpref
3,183,348,13,1,4670,services,married,secondary,no,yes,no,unknown,may,failure,1,yes
2,258,189,4,2,5094,technician,married,tertiary,no,yes,no,cellular,may,failure,1,unpref
0,593,0,29,3,203,management,single,secondary,no,no,yes,cellular,jul,unknown,1,unpref
0,157,0,9,1,4223,retired,married,primary,no,no,no,cellular,feb,unknown,unpriv,unpref
0,317,1,27,1,-1202,technician,single,tertiary,no,yes,no,unknown,may,unknown,1,unpref
0,338,1,12,1,1044,services,single,secondary,no,yes,no,cellular,may,unknown,unpriv,yes
1,113,355,21,1,1330,management,married,tertiary,no,yes,no,cellular,sep,success,1,unpref
0,135,0,12,1,1360,services,single,secondary,no,yes,yes,cellular,jul,unknown,1,unpref
0,149,0,17,3,4576,self-employed,single,tertiary,no,no,no,unknown,jun,unknown,1,unpref
0,120,0,3,1,3364,entrepreneur,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,82,0,26,2,2194,admin.,married,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,765,304,22,1,4300,retired,married,tertiary,no,no,no,cellular,jan,success,1,yes
1,90,147,17,1,4827,management,married,tertiary,no,yes,no,cellular,nov,failure,1,unpref
0,21,0,23,1,-3626,unemployed,married,secondary,no,no,no,cellular,jun,unknown,1,yes
0,357,0,19,1,2833,technician,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,276,6,14,1,-746,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,194,0,18,1,-1085,technician,married,secondary,no,yes,yes,unknown,may,unknown,1,unpref
0,419,0,10,2,804,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,172,0,27,9,369,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,280,0,5,2,-241,management,married,tertiary,no,no,no,cellular,may,unknown,1,unpref
0,156,0,7,3,351,admin.,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,86,0,21,3,868,services,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,26,70,9,1,-435,technician,single,secondary,no,no,no,telephone,jul,unknown,1,unpref
0,134,0,7,1,1994,management,married,tertiary,no,yes,no,cellular,jul,unknown,1,unpref
0,329,3,17,1,4089,retired,married,primary,no,yes,no,cellular,may,unknown,1,unpref
0,467,0,9,1,77,technician,single,secondary,no,yes,no,cellular,aug,unknown,1,yes
0,383,0,3,1,3404,unemployed,married,secondary,no,yes,no,unknown,sep,unknown,1,unpref
3,20,87,7,1,-1541,self-employed,single,tertiary,no,no,no,cellular,feb,other,1,yes
0,535,0,6,1,1457,technician,single,tertiary,no,no,no,cellular,jul,unknown,1,yes
0,258,0,6,3,-2593,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,1,unpref
0,808,0,15,3,488,technician,divorced,secondary,no,no,no,cellular,aug,unknown,1,yes
0,29,0,12,2,85,housemaid,married,secondary,no,no,no,cellular,nov,unknown,1,unpref
0,154,0,22,2,-436,blue-collar,married,primary,no,no,no,unknown,jun,unknown,unpriv,unpref
0,1173,0,20,1,-1172,retired,single,primary,no,no,no,cellular,sep,unknown,1,unpref
0,361,0,7,7,-238,management,single,secondary,no,no,no,telephone,nov,unknown,1,unpref
5,33,324,22,1,-255,technician,single,tertiary,no,yes,yes,cellular,may,other,1,unpref
0,115,0,25,1,617,unemployed,single,secondary,no,yes,no,unknown,may,unknown,1,unpref
0,133,0,5,3,-1193,management,single,secondary,no,yes,no,unknown,jun,unknown,1,yes
0,113,0,19,1,2281,blue-collar,single,secondary,no,yes,no,cellular,nov,unknown,1,unpref
2,68,208,10,2,3951,blue-collar,divorced,secondary,no,yes,no,cellular,may,failure,1,unpref
0,365,0,27,7,1282,services,single,secondary,no,no,no,cellular,jul,unknown,1,unpref
0,146,1,18,3,1447,management,single,secondary,no,yes,no,cellular,may,unknown,1,unpref
2,281,123,5,1,4129,unemployed,single,tertiary,no,no,no,cellular,jul,other,1,yes
0,181,0,20,1,2884,blue-collar,married,primary,no,yes,no,telephone,jul,unknown,1,unpref
0,262,0,23,3,1213,technician,married,secondary,no,yes,yes,cellular,may,unknown,1,unpref
0,0,267,2,1,-3123,technician,divorced,secondary,no,yes,no,cellular,feb,success,1,unpref
0,319,0,8,2,1355,blue-collar,married,primary,no,no,no,unknown,jun,unknown,1,unpref
0,349,3,11,1,1859,blue-collar,divorced,secondary,no,yes,no,cellular,may,unknown,1,unpref
0,172,0,28,8,-49,technician,divorced,primary,no,no,no,cellular,aug,unknown,1,unpref
3,148,140,15,5,1877,blue-collar,married,secondary,no,yes,no,telephone,feb,failure,1,unpref
0,204,2,6,1,-248,admin.,single,secondary,no,yes,no,unknown,jun,unknown,1,unpref
0,80,0,26,1,1346,management,single,secondary,no,yes,no,cellular,aug,unknown,1,unpref
0,146,1,3,1,3409,admin.,divorced,secondary,no,yes,no,cellular,feb,unknown,1,unpref
3,197,239,6,2,-1753,blue-collar,married,secondary,no,yes,no,cellular,may,failure,1,unpref
0,152,0,23,1,1865,services,married,secondary,no,yes,no,cellular,jul,unknown,1,unpref
0,233,13,18,1,25,management,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
1,72,148,30,1,-1943,technician,single,secondary,no,no,no,cellular,aug,success,1,unpref
0,374,0,12,5,1684,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,1,unpref
0,138,4,26,2,1453,technician,married,tertiary,no,yes,no,cellular,apr,unknown,1,unpref
